Event_Id,Investigation_Type,Accident_Number,Event_Date,City,State,County,State_FIPS,County_FIPS,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status,Publication_Date
20001214X44450 , Accident , CHI83FA407 , 09/01/1983 ,ANOKA,MN,ANOKA COUNTY,27,003,  ,  , Fatal(2) , Destroyed ,  , N4975A , CESSNA ,152, No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44350 , Accident , SEA83FA189 , 08/31/1983 ,EVERETT,WA,SNOHOMISH COUNTY,53,061, PAE , SNOHOMISH COUNTY , Fatal(1) , Destroyed ,  , N6874J , PIPER , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , APPROACH , Probable Cause ,  
20001214X44142 , Accident , FTW83FA406 , 08/31/1983 ,COPAN,OK,WASHINGTON COUNTY,40,147,  ,  , Fatal(1) , Destroyed ,  , N1292T , PIPER , PA 28R-200 , No ,1, Reciprocating ,  , NSCH , Unknown ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44246 , Accident , MIA83FA216 , 08/30/1983 ,MARATHON,FL,MONROE COUNTY,12,087, MTH , MARATHON , Fatal(1) , Destroyed ,  , N30533 , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Instructional ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44143 , Accident , FTW83FA407 , 08/30/1983 ,POST,TX,GARZA COUNTY,48,169,  ,  , Fatal(2) , Destroyed ,  , N25285 , LUSCOMBE , 8C , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X44043 , Accident , CHI83FA402 , 08/30/1983 ,CASSOPOLIS,MI,CASS COUNTY,26,027,  ,  , Fatal(1) , Destroyed ,  , N88AX , BEECH , 58P , No ,2, Reciprocating ,  ,  , Instructional ,  ,1,1,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44311 , Accident , NYC83FGM05 , 08/29/1983 ,BUTLER,PA,ADAMS COUNTY,42,001, BTP , BUTLER COUNTY , Fatal(1) , Destroyed ,  , N4793Q , CESSNA ,152, No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , APPROACH , Probable Cause ,  
20001214X44271 , Accident , MKC83FA205 , 08/29/1983 ,CHESTERFIELD,MO,ST. LOUIS COUNTY,29,189, SUS , SPIRIT OF ST LOUIS , Fatal(2) , Substantial ,  , N7993C , PIPER , PA-24-151 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, IMC , APPROACH , Probable Cause ,  
20001214X43989 , Accident , ATL83FKG11 , 08/29/1983 ,JESUP,GA,WAYNE COUNTY,13,305,  ,  , Fatal(1) , Substantial ,  , N5633J , CESSNA , A188A , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44349 , Accident , SEA83FA187 , 08/28/1983 ,ELK RIVER,ID,CLEARWATER COUNTY,16,035,  ,  , Fatal(3) , Destroyed ,  , N8807T , CESSNA , 182C , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44111 , Accident , DEN83FU003 , 08/28/1983 ,POWELL,WY,PARK COUNTY,56,029,  ,  , Fatal(1) , Substantial ,  , NONE , WEEDHOPPER , UNKNOWN , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44201 , Accident , LAX83FU014 , 08/27/1983 ,BYRON,CA,CONTRA COSTA COUNTY,06,013,  , BYRON , Fatal(1) , Substantial ,  , NONE , DAVIS , HOMEBUILT , Yes ,1, Reciprocating ,  , UNK , Instructional ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44145 , Accident , FTW83FU004 , 08/27/1983 ,HASKELL,OK,MUSKOGEE COUNTY,40,101, 00K7 , HASKELL , Fatal(1) , Substantial ,  , NONE , PTERODACTYL , ASCENDER II+ , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44144 , Accident , FTW83FU003 , 08/26/1983 ,KELLER,TX,TARRANT COUNTY,48,439,  ,  , Fatal(1) , Destroyed ,  , NONE , ROTEC , RALLY 2B , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44042 , Accident , CHI83FA393 , 08/26/1983 ,GRACEVILLE,MN,BIG STONE COUNTY,27,011,  ,  , Fatal(1) , Destroyed ,  , N6253Z , PIPER , PA-25-150 , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43965 , Accident , ANC83FA154 , 08/26/1983 ,FAIRBANKS,AK,FAIRBANKS NORTH STAR BOROUGH,02,090,  ,  , Fatal(3) , Destroyed ,  , N2145Z , CESSNA ,180, No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44269 , Accident , MKC83FA199 , 08/24/1983 ,BOONVILLE,MO,COOPER COUNTY,29,053,  ,  , Fatal(2) , Destroyed ,  , N5270X , CHAMPION , 7KCAB , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44049 , Accident , CHI83FU010 , 08/24/1983 ,PEPIN,WI,PEPIN COUNTY,55,091,  ,  , Fatal(1) , Destroyed ,  , NONE , TERATORN , TIERRA , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44272 , Accident , MKC83FU005 , 08/22/1983 ,CARTHAGE,MO,JASPER COUNTY,29,097,  ,  , Fatal(1) , Destroyed ,  , NONE , AIRMASS , SUNBURST , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44100 , Accident , DCA83AA036 , 08/21/1983 ,SILVANA,WA,SNOHOMISH COUNTY,53,061, S88 ,  , Fatal(11) , Destroyed , Airplane , N116CA , LOCKHEED ," LEARSTAR, L-18-56 ", No ,2, Reciprocating , Part 91: General Aviation ,  , Skydiving ,  ,11,2,  ,13, VMC , OTHER , Probable Cause , 10/17/2016 
20001214X44195 , Accident , LAX83FA395 , 08/20/1983 ,SHAVER LAKE,CA,FRESNO COUNTY,06,019,  ,  , Fatal(2) , Destroyed ,  , N190CH , BOEING VERTOL , BV-107-II , No ,2, Turbo Shaft ,  , UNK , Unknown ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20051017X01668 , Accident , DEN06LA004 , 10/07/2005 ,Truth or Conseq,NM,BERNALILLO COUNTY,35,001,  ,  , Fatal(1) , Destroyed ,  , N55910 , Piper , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 04/25/2006 
20001214X44106 , Accident , DEN83FA193 , 08/20/1983 ,WEST JORDAN,UT,SALT LAKE COUNTY,49,035,  ,  , Fatal(1) , Destroyed ,  , N2239Q , CESSNA , 421A , No ,2, Reciprocating ,  ,  , Business ,  ,1,2,0,0, VMC , CLIMB , Probable Cause ,  
20001214X44048 , Accident , CHI83FU009 , 08/20/1983 ,ST. JOSEPH,IL,CHAMPAIGN COUNTY,17,019,  ,  , Fatal(1) , Destroyed ,  , NONE , WEEDHOPPER , B , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44041 , Accident , CHI83FA387 , 08/20/1983 ,WAUKEGAN,IL,LAKE COUNTY,17,097,  ,  , Fatal(2) , Destroyed ,  , N80016 , AEROTEK , PITTS S-2A , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44193 , Accident , LAX83FA390 , 08/17/1983 ,SANTA ROSA,CA,SONOMA COUNTY,06,097, STS , SONOMA CO. , Fatal(2) , Destroyed ,  , N5698V , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Business ,  ,2,0,0,0, IMC , TAKEOFF , Probable Cause ,  
20001214X44140 , Accident , FTW83FA384 , 08/17/1983 ,EL PASO,TX,EL PASO COUNTY,48,141,  , SKYPORT , Fatal(4) , Destroyed ,  , N8193Q , PIPER , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, UNK , CRUISE , Probable Cause ,  
20001214X44099 , Accident , DCA83AA034 , 08/17/1983 ,PEACH SPRINGS,AZ,MOHAVE COUNTY,04,015, GCN , GRAND CANYON , Fatal(10) , Destroyed ,  , N88LV , PIPER , PA-31-350 , No ,2, Reciprocating ,  , SCHD , Unknown , LAS VEGAS AIRLINES ,10,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X44192 , Accident , LAX83FA388 , 08/16/1983 ,KERNVILLE,CA,KERN COUNTY,06,029,  ,  , Fatal(2) , Destroyed ,  , N4738F , CESSNA , P206B , No ,1, Reciprocating ,  ,  , Unknown ,  ,2,1,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43991 , Accident , ATL83FU005 , 08/16/1983 ,WIGGINS,MS,STONE COUNTY,28,131, MS06 , DEAN GRIFFIN , Fatal(1) , Destroyed ,  , NONE , WEEDHOPPER , JC-24 , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , APPROACH , Probable Cause ,  
20001214X45102 , Accident , LAX84FU018 , 11/04/1983 ,SPARKS,NV,WASHOE COUNTY,32,031,  ,  , Fatal(2) , Destroyed ,  , NONE , MITCHELL , T10 , No ,1, Reciprocating ,  , UNK , Instructional ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44346 , Accident , SEA83FA178 , 08/14/1983 ,GRANITE FALLS,WA,SNOHOMISH COUNTY,53,061, WA25 , GREEN VALLEY , Fatal(1) , Destroyed ,  , N4446U , CESSNA ,150, No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001206X01950 , Accident , BFO94FA135 , 08/12/1994 ,WHITING,NJ,MERCER COUNTY,34,021,  ,  , Fatal(3) , Destroyed ,  , N124NH , BELL , 206L-4 , No ,1, Turbo Shaft ,  , NSCH , Unknown , NATIONAL HELICOPTERS (DBA: NATIONAL HELICOPTERS) ,3,0,0,0, IMC , CRUISE , Probable Cause , 07/24/1995 
20001214X44242 , Accident , MIA83FA202 , 08/14/1983 ,EBRO,FL,WASHINGTON COUNTY,12,133,  ,  , Fatal(5) , Destroyed ,  , N215XP , ROCKWELL , 114A , No ,1, Reciprocating ,  ,  , Personal ,  ,5,0,0,0, VMC , CLIMB , Probable Cause ,  
20001214X44191 , Accident , LAX83FA386 , 08/14/1983 ,JAMUL,CA,SAN DIEGO COUNTY,06,073,  , NICHOLS FIELD , Fatal(1) , Destroyed ,  , N2941H , SCHWEIZER , SGS 1-35C , No ,  , Unknown ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43963 , Accident , ANC83FA146 , 08/14/1983 ,ANCHORAGE,AK,ANCHORAGE MUNICIPALITY,02,020, LHD , LAKE HOOD SEA PLANE , Fatal(2) , Destroyed ,  , N70531 , CESSNA , C-206 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20080523X00720 , Accident , LAX08FA144 , 05/17/2008 ,Stehekin,WA,THURSTON COUNTY,53,067,  ,  , Fatal(2) , Substantial , Airplane , N9558Q , de Havilland , DHC-2 MK I , No ,1, Reciprocating , Part 135: Air Taxi & Commuter , NSCH ,  ," Lake Chelan Air Service, Inc. (DBA: Chelan Airways) ",2,  ,3,  , VMC , LANDING , Probable Cause , 05/06/2009 
20001214X44196 , Accident , LAX83FA397 , 08/13/1983 ,KERNVILLE,CA,KERN COUNTY,06,029,  ,  , Fatal(1) , Destroyed ,  , N94369 , Ercoupe (Eng & Research Corp.) , 415-C , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , CLIMB , Probable Cause ,  
20001214X44304 , Accident , NYC83FA207 , 08/12/1983 ,SCRANTON,PA,LACKAWANNA COUNTY,42,069,  ,  , Fatal(1) , Destroyed ,  , N69JM , CESSNA , 310Q , No ,2, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CLIMB , Probable Cause ,  
20001214X44300 , Accident , NYC83AA208 , 08/12/1983 ,POMONA,NJ,ATLANTIC COUNTY,34,001,  ,  , Fatal(4) , Destroyed ,  , N7554P , PIPER , PA-24-180 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44139 , Accident , FTW83FA373 , 08/12/1983 ,VILLE PLATTE,LA,EVANGELINE PARISH,22,039,  ,  , Fatal(2) , Destroyed ,  , N21537 , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X44039 , Accident , CHI83FA381 , 08/11/1983 ,EVART,MI,OSCEOLA COUNTY,26,133, 9C8 , EVART MUNI , Fatal(2) , Destroyed ,  , N400NA , BEECH , G18S , No ,2, Reciprocating ,  , NSCH , Unknown ,  ,2,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44107 , Accident , DEN83FA203 , 08/10/1983 ,SEVIER,UT,SEVIER COUNTY,49,041,  ,  , Fatal(2) , Destroyed ,  , N5301C , CESSNA , 140A , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20140112X00750 , Accident , CEN14FA110 , 01/10/2014 ,Waterford,MI,OAKLAND COUNTY,26,125, PTK , Oakland County International A , Fatal(1) , Destroyed , Airplane , N3829G , CESSNA , 310R , No ,2, Reciprocating , Part 91: General Aviation ,  , Positioning ,  ,1,  ,  ,  , IMC , APPROACH , Probable Cause , 04/25/2018 
20001214X44137 , Accident , FTW83FA362 , 08/07/1983 ,EL PASO,TX,EL PASO COUNTY,48,141, ELP , EL PASO INTERNATIONAL , Fatal(3) , Destroyed ,  , N5259F , CESSNA , 172F , No ,1, Reciprocating ,  ,  , Personal ,  ,3,1,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44036 , Accident , CHI83FA366 , 08/07/1983 ,RICHMOND,OH,JEFFERSON COUNTY,39,081, NONE ,  , Fatal(3) , Destroyed ,  , N4778W , ROCKWELL ,114, No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44345 , Accident , SEA83FA168 , 08/06/1983 ,SHELTON,WA,MASON COUNTY,53,045, SHN , SANDERSON FIELD , Fatal(1) , Destroyed ,  , CFACV , PIETONPOL-IMRIE , AIRCAMPER , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,1,0,0, VMC , CLIMB , Probable Cause ,  
20001214X44318 , Accident , NYC83FU008 , 08/06/1983 ,BROADALBIN,NY,FULTON COUNTY,36,035,  ,  , Fatal(1) , Destroyed ,  , NONE , GOLDWING , NONE , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44303 , Accident , NYC83FA204 , 08/06/1983 ,WISCASSET,ME,LINCOLN COUNTY,23,015, ISS , WISCASSET , Fatal(2) , Destroyed ,  , N193H , BEECH , S35 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, IMC , TAKEOFF , Probable Cause ,  
20001214X44189 , Accident , LAX83FA377 , 08/06/1983 ,SAN SIMEON,CA,SAN LUIS OBISPO COUNTY,06,079,  ,  , Fatal(4) , Destroyed ,  , N64196 , CESSNA ,172, No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44136 , Accident , FTW83FA361 , 08/06/1983 ,SEMINOLE,TX,GAINES COUNTY,48,165,  ,  , Fatal(3) , Destroyed ,  , N2122Z , PIPER , PA-28RT-201T , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44038 , Accident , CHI83FA371 , 08/06/1983 ,OSHKOSH,WI,WINNEBAGO COUNTY,55,139, OSH , WITTMAN FIELD , Fatal(1) , Substantial ,  , IRAID , SIAI-MARCHETTI , F.260C , No ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44035 , Accident , CHI83FA365 , 08/06/1983 ,MARSEILLES,IL,LASALLE COUNTY,17,099, 68IL , PRARIE LAKE , Fatal(1) , Destroyed ,  , N6351A , CESSNA ,182, No ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X43959 , Accident , ANC83FA139 , 08/06/1983 ,MCCARTHY,AK,VALDEZ-CORDOVA CENSUS AREA,02,261, MXY , MCCARTHY , Fatal(2) , Substantial ,  , N5052E , BELLANCA , 7ECA , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44319 , Accident , NYC83FU009 , 08/05/1983 ,MAYVILLE,NY,CHAUTAUQUA COUNTY,36,013, D79 , DART , Fatal(1) , Destroyed ,  , NONE , AMERICAN AEROLIGHTS , EAGLE XL , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X44302 , Accident , NYC83FA203 , 08/05/1983 ,FISHERS ISLAND,NY,SUFFOLK COUNTY,36,103, 0B8 , ELIZABETH FIELD , Fatal(1) , Destroyed ,  , N6877J , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Positioning ,  ,1,0,0,0, VMC , APPROACH , Probable Cause ,  
20001214X44264 , Accident , MKC83FA177 , 08/05/1983 ,BENTLEY,KS,SEDGWICK COUNTY,20,173,  ,  , Fatal(1) , Destroyed ,  , N7620Z , PIPER , PA-25-235 , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44033 , Accident , CHI83FA359 , 08/05/1983 ,BAY CITY,MI,BAY COUNTY,26,017, 3CM , CLEMENTS , Fatal(2) , Destroyed ,  , CFWQV , PIPER , PA-28-180D , No ,1, Reciprocating ,  ,  , Personal ,  ,2,3,4,0, VMC , TAKEOFF , Probable Cause ,  
20001214X44057 , Accident , CHI83LA357 , 08/04/1983 ,FRANKLIN,WI,JACKSON COUNTY,55,053, Y78 , RAINBOW , Fatal(1) , Destroyed ,  , N1369N , BLACK , KR1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , APPROACH , Probable Cause ,  
20001214X44027 , Accident , CHI83FA334 , 08/04/1983 ,DWIGHT,IL,GRUNDY COUNTY,17,063,  ,  , Fatal(2) , Destroyed ,  , N2876X , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X44344 , Accident , SEA83FA162 , 08/01/1983 ,FIRTH,ID,BINGHAM COUNTY,16,011,  ,  , Fatal(1) , Destroyed ,  , N57588 , PIPER , PA-36 , No ,1, Reciprocating ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X44203 , Accident , LAX83FUJ15 , 08/01/1983 ,TUCSON,AZ,PIMA COUNTY,04,019, RYN , RYAN FIELD , Fatal(1) , Destroyed ,  , N79AA , GRAU , VARI-EZE , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X44029 , Accident , CHI83FA347 , 08/01/1983 ,MUSKEGON,MI,MUSKEGON COUNTY,26,121,  ,  , Fatal(1) , Destroyed ,  , N29938 , NORTH AMERICAN , AT-6D , No ,1, Reciprocating ,  ,  , Personal ,  ,1,2,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43980 , Accident , ATL83AA305 , 08/01/1983 ,ELKIN,NC,SURRY COUNTY,37,171,  ,  , Fatal(3) , Destroyed ,  , CGGHP , BEECH , F35 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, IMC , CRUISE , Probable Cause ,  
20001214X43904 , Accident , NYC83FA198 , 07/31/1983 ,MARLBOROUGH,CT,HARTFORD COUNTY,09,003, 9B8 , SOMERS , Fatal(3) , Destroyed ,  , N1968X , CESSNA , 210H , No ,1, Reciprocating ,  ,  , Personal ,  ,3,1,0,0, VMC , APPROACH , Probable Cause ,  
20001214X43782 , Accident , LAX83FA371 , 07/31/1983 ,PLEASANTON,CA,ALAMEDA COUNTY,06,001,  ,  , Fatal(1) , Destroyed ,  , N6599L , CESSNA ,152, No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, UNK , UNKNOWN , Probable Cause ,  
20001214X43643 , Accident , CHI83FA243 , 07/31/1983 ,OSHKOSH,WI,WINNEBAGO COUNTY,55,139, OSH , WITTMAN FIELD , Fatal(1) , Destroyed ,  , N45AP , PESTES , RV-3 , Yes ,1, Reciprocating ,  ,  , Unknown ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43906 , Accident , NYC83FGM04 , 07/30/1983 ,JOHNSTOWN,PA,CAMBRIA COUNTY,42,021, JST , JOHNSTOWN-CAMBRIA COUNTY , Fatal(1) , Destroyed ,  , N80190 , CHAMBERLAIN , KR-1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X43794 , Accident , LAX83FVG15 , 07/30/1983 ,DAVIS,CA,YOLO COUNTY,06,113,  ,  , Fatal(2) , Destroyed ,  , N5761N , GREAT LAKES , 2T-1A-Z , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43734 , Accident , FTW83FU002 , 07/30/1983 ,ROUND ROCK,TX,TRAVIS COUNTY,48,453,  , EDVILLE , Fatal(1) , Substantial ,  , NONE , PTERODACTYL , ASCENGER II+ , Yes ,1, Reciprocating ,  , UNK , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43589 , Accident , ATL83FA299 , 07/30/1983 ,WARRENTON,VA,FAUQUIER COUNTY,51,061,  ,  , Fatal(1) , Destroyed ,  , N3843A , SCHWEIZER , SGS 1-23G , No ,0, Unknown ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43563 , Accident , ANC83FA137 , 07/30/1983 ,BIG LAKE,AK,MATANUSKA-SUSITNA BOROUGH,02,170,  ,  , Fatal(1) , Destroyed ,  , N1423 , GRUMMAN , G-44A , No ,2, Reciprocating ,  ,  , Personal ,  ,1,1,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43903 , Accident , NYC83FA193 , 07/28/1983 ,BAYPORT,NY,SUFFOLK COUNTY,36,103, 23N , BAYPORT , Fatal(2) , Destroyed ,  , N6878S , North American Rockwell Corp. ,680, No ,2, Reciprocating ,  ,  , Ferry ,  ,2,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001214X43780 , Accident , LAX83FA362 , 07/28/1983 ,PORTERVILLE,CA,TULARE COUNTY,06,107, PTV , PORTERVILLE MUNI , Fatal(2) , Destroyed ,  , N450FH , FAIRCHILD HILLER , FH-1100 , No ,1, Turbo Shaft ,  ,  , Unknown ,  ,2,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43702 , Accident , DEN83FA180 , 07/27/1983 ,PITKIN,CO,GUNNISON COUNTY,08,051,  ,  , Fatal(4) , Destroyed ,  , N9378W , PIPER , PA-28-235C , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43647 , Accident , CHI83FA336 , 07/27/1983 ,VALPARISO,IN,MARION COUNTY,18,097, VPZ , PORTER COUNTY , Fatal(1) , Destroyed ,  , N930AA , AMERICAN AEROLIGHTS , EAGLE 2 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , TAKEOFF , Probable Cause ,  
20001213X30536 , Accident , NYC87FA114 , 03/19/1987 ,WASSAIC,NY,ALBANY COUNTY,36,001,  ,  , Fatal(2) , Destroyed ,  , N13766 , BELL , 47G , No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,2,0,0,0, VMC , CRUISE , Probable Cause , 10/06/1988 
20001214X43823 , Accident , LAX83LA355 , 07/23/1983 ,STONYFORD,CA,COLUSA COUNTY,06,011,  , FLYING S STRIP , Fatal(1) , Destroyed ,  , N8353M , CESSNA , A150K , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43787 , Accident , LAX83FUA06 , 07/23/1983 ,SEAL BEACH,CA,ORANGE COUNTY,06,059,  ,  , Fatal(1) , Destroyed ,  , N98BB , RAND ROBINSON , KR-1 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43905 , Accident , NYC83FFJ03 , 07/22/1983 ,ALLEGANY,NY,CATTARAUGUS COUNTY,36,009, D-73 , STAR AERODROME , Fatal(1) , Destroyed ,  , N5004 , SOPWITH , TRIPLANE , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, VMC , UNKNOWN , Probable Cause ,  
20001214X43901 , Accident , NYC83FA189 , 07/22/1983 ,CANTON,PA,BRADFORD COUNTY,42,015,  ,  , Fatal(2) , Destroyed ,  , N9066P , ROBINSON , R22 , No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,2,0,0,0, VMC , CRUISE , Probable Cause ,  
20001214X43900 , Accident , NYC83FA188B , 07/22/1983 ,BROOKLYN,NY,KINGS COUNTY,36,047,  ,  , Fatal(4) , Destroyed ,  , N4797R , BELL , 206A , No ,1, Turbo Shaft ,  ,  , Public Aircraft ,  ,4,2,0,0, VMC , MANEUVERING , Probable Cause ,  
20001214X43900 , Accident , NYC83FA188A , 07/22/1983 ,BROOKLYN,NY,KINGS COUNTY,36,047,  ,  , Fatal(4) , Destroyed ,  , N5328X , CESSNA , U206G , No ,1, Reciprocating ,  , NSCH , Unknown ," WATERFRONT AIRWAYS,INC. ",4,2,0,0, VMC , APPROACH , Probable Cause ,  
20001214X43777 , Accident , LAX83FA348 , 07/22/1983 ,WATSONVILLE,CA,SANTA CRUZ COUNTY,06,087, WVI , WATSONVILLE , Fatal(2) , Destroyed ,  , N5517C , CESSNA , T210N , No ,1, Reciprocating ,  ,  , Business ,  ,2,0,0,0, IMC , CLIMB , Probable Cause ,  
20001214X43899 , Accident , NYC83FA187 , 07/21/1983 ,FAIRTON,NJ,CUMBERLAND COUNTY,34,011,  ,  , Fatal(4) , Destroyed ,  , N8398T , PIPER , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , CRUISE , Probable Cause ,  
